Price in Rupees,Company,series,color,Full HD,HD,ScreenSize(in cm),FWVGA,Other Displays,RAM,ROM,Expandable,Battery(in mAh),Brand,Model,Main_Camera_MP,Front_Camera_MP,Main_Camera_Count,Front_Camera_Count
9999.0,Moto,M,Grey,1,1,13.97,0,0,4.0,64.0,128.0,3050.0,Mediatek,2GHz,6,8,2,1
4999.0,Kult,Impulse,Black,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
7999.0,LYF,Water,Black,1,1,13.21,0,0,3.0,32.0,128.0,3000.0,Qualcomm,8GHz,6,5,2,1
14998.0,InFocus,Snap,Midnight Black,0,0,13.21,0,1,3.0,32.0,128.0,3000.0,MTK,core,3,0,4,0
4999.0,Kult,Impulse,Blue,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
20990.0,Moto,Z2,Fine Gold,1,1,13.97,0,0,3.0,32.0,128.0,3000.0,Qualcomm,2GHz,2,5,2,1
2698.0,Gionee,Pioneer,White,0,0,11.43,1,0,1.0,8.0,32.0,1800.0,MediaTek,MediaTek,5,2,2,1
53990.0,HTC,U11,Solar Red,0,1,13.97,0,0,3.0,32.0,128.0,3050.0,Qualcomm,bit,2,6,2,1
18300.0,Nokia,6.1,Gold,1,1,13.97,0,0,4.0,64.0,128.0,3000.0,Qualcomm,630,6,0,1,0
9999.0,Coolpad,A,Royal Gold,0,0,13.97,0,1,3.0,32.0,128.0,2800.0,NA,5GHz,3,5,2,1
10999.0,Nokia,6.1,White,1,1,13.97,0,0,4.0,32.0,128.0,3000.0,Qualcomm,630,6,0,1,0
9000.0,Moto,M,Silver,1,1,13.97,0,0,3.0,32.0,128.0,3050.0,MediaTek,bit,6,8,2,1
9999.0,Moto,E5,Black,0,1,15.24,0,0,3.0,32.0,128.0,5000.0,Qualcomm,430,2,5,2,1
3599.0,XCCESS,A101,Blue,0,0,10.16,0,1,3.0,32.0,128.0,1600.0,Qualcomm,Core,2,3,2,1
19999.0,Samsung,Galaxy,Gold,1,1,15.24,0,0,4.0,64.0,512.0,3300.0,Exynos,Core,4,4,4,1
7499.0,Gionee,S10,Black,0,1,13.21,0,0,4.0,32.0,256.0,3100.0,Qualcomm,MSM8920,3,6,2,1
20136.0,Vivo,V9,Black,1,1,16.0,0,0,3.0,32.0,128.0,3260.0,Qualcomm,core,3,6,3,1
7600.0,Lenovo,K8,Venom Black,0,1,13.21,0,0,3.0,32.0,128.0,4000.0,MTK,P20,3,8,2,1
9753.0,Panasonic,Eluga,Marine Blue,0,1,12.7,0,0,3.0,32.0,128.0,4000.0,Mediatek,25GHz,3,5,3,1
5999.0,Gionee,X1s,Black,0,1,13.21,0,0,3.0,16.0,256.0,4000.0,Gionee,MT6737T,3,6,2,1
5999.0,Gionee,F103,Gold,0,1,12.7,0,0,3.0,16.0,128.0,2400.0,Mediatek,3GHz,3,5,2,1
4199.0,M-tech,Eros,Grey,0,1,12.7,0,0,1.0,8.0,32.0,2400.0,Spreadtrum,A7,5,2,2,1
16990.0,Samsung,Galaxy,Gold,0,0,14.22,0,1,3.0,32.0,128.0,3000.0,Samsung,Samsung,6,0,1,0
10899.0,OPPO,A71,Gold,0,1,13.21,0,0,3.0,16.0,256.0,3000.0,Mediatek,GHz,3,5,2,1
4000.0,LYF,C451,White,0,0,11.43,1,0,1.0,8.0,128.0,2800.0,LYF,8909,5,2,2,1
5999.0,Lenovo,K3,Black,1,1,13.97,0,0,2.0,16.0,32.0,2900.0,ARM,ARM,3,5,2,1
13999.0,Vivo,Y81,Black,0,1,15.8,0,0,4.0,32.0,256.0,3260.0,Vivo,Vivo,3,5,2,1
11190.0,Vivo,Y83,Black,0,1,15.8,0,0,4.0,64.0,256.0,3260.0,Mediatek,P22,3,8,3,1
8990.0,Vivo,Y71,Matte Black,0,1,15.24,0,0,3.0,16.0,256.0,3360.0,Qualcomm,425,3,5,2,1
10799.0,Mi,A2,Red,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
11999.0,Vivo,Y71,Gold,0,1,15.24,0,0,4.0,32.0,256.0,3360.0,Qualcomm,425,3,5,2,1
4999.0,Kult,Impulse,Black,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
2800.0,JIVI,Energy,Black,0,1,10.16,0,0,1.0,8.0,32.0,2300.0,SC,SC9832,5,2,2,1
9999.0,Lenovo,Vibe,Gold,1,1,13.97,0,0,3.0,32.0,128.0,3500.0,Mediatek,8GHz,3,8,2,1
9199.0,Moto,G6,Fine Gold,0,1,14.48,0,0,3.0,32.0,256.0,4000.0,Qualcomm,430,3,8,2,1
5590.0,Micromax,Canvas,Jet Black,0,1,14.48,0,0,2.0,16.0,64.0,4000.0,MediaTek,bit,3,8,2,1
4999.0,Kult,Impulse,Blue,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
10999.0,InFocus,Epic,Gold,1,1,13.97,0,0,3.0,32.0,128.0,3000.0,MediaTek,3GHz,6,8,2,1
6895.0,Panasonic,P99,Blue,0,1,12.7,0,0,2.0,16.0,128.0,2000.0,Panasonic,MT6737,8,5,2,1
3899.0,Karbonn,Aura,Champagne,0,0,12.7,0,1,1.0,16.0,32.0,4000.0,Mediatek,Mediatek,5,5,2,1
12722.0,Honor,7X,Blue,1,1,15.06,0,0,4.0,32.0,256.0,3050.0,Honor,659,6,8,3,1
14000.0,Honor,7X,Gold,1,1,15.06,0,0,4.0,32.0,256.0,3050.0,Honor,659,6,8,3,1
10799.0,Mi,A2,Red,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
14500.0,Honor,7X,Red,1,1,15.06,0,0,4.0,32.0,256.0,3050.0,Honor,659,6,8,3,1
15500.0,Honor,7X,Gold,0,0,15.06,0,1,3.0,32.0,128.0,3340.0,Honor,659,6,0,1,0
15499.0,Samsung,Galaxy,Blue,0,1,15.24,0,0,4.0,64.0,256.0,3500.0,Qualcomm,SDM450,6,6,3,1
3899.0,Ziox,Astra,Silver,0,0,12.7,1,0,1.0,8.0,32.0,3000.0,SC,SC,5,2,2,1
4999.0,Kult,Impulse,Black,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
6499.0,Gionee,F103,White,0,1,12.7,0,0,3.0,16.0,128.0,2400.0,Gionee,MT6735,3,5,2,1
13099.0,Samsung,Galaxy,Red,0,1,16.26,0,0,3.0,32.0,512.0,4000.0,Exynos,7884B,3,8,3,1
12000.0,Samsung,Galaxy,Gold,0,1,13.97,0,0,3.0,32.0,256.0,3000.0,Exynos,GHz,3,5,2,1
7492.0,LYF,Water,White,0,1,12.7,0,0,3.0,16.0,128.0,2600.0,Qualcomm,5GHz,3,5,2,1
3990.0,XOLO,Omega,White,0,1,12.7,0,0,1.0,8.0,32.0,2100.0,MTK,6592M,8,2,2,1
4999.0,Kult,Impulse,Blue,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
7990.0,Micromax,Canvas,White and Gold,0,1,12.7,0,0,1.0,16.0,32.0,2000.0,Micromax,MT6592,3,5,2,1
8299.0,Gionee,X-1,Gold,0,1,12.7,0,0,2.0,16.0,256.0,3000.0,Gionee,MT6737,8,8,2,1
3899.0,Karbonn,Aura,Champagne,0,0,12.7,0,1,1.0,16.0,32.0,4000.0,Mediatek,Mediatek,5,5,2,1
5999.0,Panasonic,Eluga,Blue,0,1,12.7,0,0,3.0,32.0,128.0,2500.0,MediaTek,GHz,3,5,2,1
14499.0,Vivo,Y66,Matte Black,0,1,13.97,0,0,3.0,32.0,256.0,3000.0,MediaTek,5GHz,3,6,2,1
5189.0,Gionee,F103,Black,0,1,12.7,0,0,2.0,16.0,32.0,2400.0,Gionee,MT6735,8,5,2,1
6110.0,Celkon,Diamond,Gold,0,1,12.7,0,0,1.0,16.0,32.0,2500.0,Celkon,A7,8,2,2,1
10799.0,Mi,A2,Red,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
2299.0,nuvo,BLUE,White,0,0,10.16,0,1,3.0,32.0,128.0,1350.0,Mediatek,Core,2,3,2,1
2799.0,Gionee,P5_W,Black,0,1,12.7,0,0,1.0,16.0,32.0,2000.0,Mediatek,3GHz,5,2,2,1
4999.0,Kult,Impulse,Black,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
6999.0,Micromax,Q355,Blue,0,0,13.97,1,0,1.0,8.0,32.0,2820.0,Micromax,core,5,0,1,0
18000.0,OPPO,F3,Rose Gold,1,1,13.97,0,0,4.0,64.0,128.0,3200.0,Mediatek,MT6750T,3,0,3,0
8999.0,Samsung,Galaxy,Gold,0,1,13.97,0,0,5.0,16.0,128.0,3000.0,Exynos,5GHz,3,5,2,1
12000.0,Vivo,Y71,Matte Black,0,1,15.24,0,0,4.0,32.0,256.0,3360.0,Qualcomm,425,3,5,2,1
14500.0,Vivo,Y83,Gold,0,1,15.8,0,0,4.0,64.0,256.0,3260.0,Mediatek,P22,3,8,3,1
7500.0,LYF,Water,Gold,0,1,12.7,0,0,3.0,16.0,32.0,2100.0,LYF,3GHz,3,5,2,1
14990.0,Vivo,Y81,Gold,0,1,15.8,0,0,4.0,32.0,256.0,3260.0,Vivo,Vivo,3,5,2,1
6799.0,Gionee,S6,Gold,1,1,13.97,0,0,4.0,32.0,128.0,3130.0,MediaTek,bit,3,8,2,1
3800.0,Ziox,Astra,Black,0,0,12.7,0,1,1.0,16.0,32.0,3000.0,Mediatek,Mediatek,5,5,2,1
8000.0,Gionee,P7,Gold,0,1,12.7,0,0,2.0,16.0,128.0,2300.0,Gionee,3GHz,8,5,2,1
12000.0,Gionee,P7,White,0,1,12.7,0,0,2.0,16.0,128.0,2300.0,Gionee,3GHz,8,5,2,1
6199.0,Lava,Z81,Gold,0,1,14.48,0,0,2.0,16.0,128.0,3000.0,Lava,Core,3,3,2,1
4099.0,JIVI,PRIME,Gold,0,1,12.7,0,0,1.0,8.0,64.0,2400.0,SC,SC9832,8,5,2,1
6999.0,Lenovo,A7700,White,0,1,13.97,0,0,2.0,16.0,32.0,2900.0,MediaTek,bit,8,2,2,1
8110.0,Celkon,Cliq,Black&Grey,0,0,12.7,0,1,3.0,32.0,128.0,3000.0,Celkon,A53,6,8,2,1
13999.0,Nokia,6.1,Copper,1,1,13.97,0,0,4.0,32.0,128.0,3000.0,Qualcomm,630,6,0,1,0
4299.0,Micromax,Canvas,Maple Wood,0,1,12.7,0,0,3.0,32.0,128.0,2000.0,Mediatek,1GHz,8,5,2,1
9999.0,Nokia,5,Silver,0,1,13.21,0,0,3.0,16.0,128.0,3000.0,Qualcomm,bit,3,8,2,1
16900.0,Samsung,Galaxy,Gold,1,1,13.97,0,0,3.0,64.0,128.0,3600.0,Exynos,6GHz,3,3,2,1
3995.0,Micromax,Bolt,Black,0,0,12.7,1,0,1.0,8.0,32.0,2000.0,Spreadtrum,3GHz,5,3,2,1
6699.0,Panasonic,ELUGA,Silver Grey,0,1,12.7,0,0,2.0,16.0,32.0,2800.0,Mediatek,MTK6737V,8,5,2,1
5853.0,Yuho,Y1,Sky Grey Black,0,0,12.7,0,1,1.0,8.0,32.0,2150.0,SC,28nm,8,0,1,0
12999.0,Samsung,Galaxy,Blue,0,1,15.24,0,0,4.0,64.0,512.0,3300.0,Qualcomm,SD425,3,8,3,1
12499.0,Samsung,Galaxy,Gold,0,1,12.7,0,0,3.0,32.0,256.0,2400.0,Exynos,4GHz,3,5,2,1
5750.0,Celkon,UFEEL,Black,0,0,12.7,0,1,1.0,8.0,32.0,2000.0,Celkon,A7,5,2,2,1
4495.0,Intex,Aqua,Pink,0,1,11.94,0,0,1.0,8.0,32.0,1850.0,Intex,Chipset,8,8,2,1
6450.0,LYF,Wind,Black,0,0,12.7,0,1,3.0,32.0,128.0,4000.0,LYF,3GHz,8,0,1,0
13500.0,Tecno,i5,Gold,0,0,13.97,0,1,3.0,32.0,128.0,4000.0,MediaTek,MT6737T,3,0,1,0
4999.0,Itel,A46,Gradation Diamond Gray,0,1,13.84,0,0,1.0,16.0,128.0,2350.0,Itel,Itel,8,5,3,1
4999.0,Itel,A46,Gradation Red,0,1,13.84,0,0,1.0,16.0,128.0,2350.0,Itel,Itel,8,5,3,1
4500.0,Micromax,Canvas,Moon Dust Grey,0,1,12.7,0,0,3.0,32.0,128.0,2000.0,Micromax,1GHz,8,0,1,0
5600.0,Micromax,Canvas,Black,0,1,11.43,0,0,1.0,8.0,32.0,1850.0,MediaTek,MT6582M,5,2,2,1
6480.0,Yu,Yureka,Moon Dust Grey,1,1,13.97,0,0,2.0,16.0,32.0,2500.0,Qualcomm,bit,3,5,2,1
3889.0,Ssky,Y777,Black,0,0,12.7,1,0,1.0,8.0,32.0,2450.0,Ssky,Core,5,2,2,1
5299.0,ZOPO,Color,Matte White,0,1,12.7,0,0,1.0,16.0,64.0,2100.0,ZOPO,MT6737M,5,2,2,1
13999.0,Samsung,Galaxy,Black,0,1,15.24,0,0,4.0,64.0,512.0,3300.0,Qualcomm,SD425,3,8,3,1
7000.0,LYF,Water,Silver,0,1,13.97,0,0,2.0,16.0,32.0,3000.0,Qualcomm,MSM8939,3,5,2,1
13900.0,Vivo,Y69,Matte Black,0,1,13.97,0,0,3.0,32.0,256.0,3000.0,Mediatek,5GHz,3,6,2,1
13990.0,Vivo,Y69,Gold,0,1,13.97,0,0,3.0,32.0,256.0,3000.0,Mediatek,5GHz,3,6,2,1
3899.0,Ziox,Astra,Champagne,0,0,12.7,0,1,1.0,8.0,32.0,2450.0,Mediatek,Mediatek,5,2,2,1
6850.0,Celkon,Diamond,Gold,0,1,12.7,0,0,2.0,16.0,32.0,2500.0,Celkon,A7,8,2,2,1
4199.0,ZOPO,Color,White,0,1,12.7,0,0,1.0,8.0,64.0,2100.0,MTK,MT6735,8,0,1,0
7800.0,Micromax,Canvas,Black Silver,0,1,12.7,0,0,1.0,4.0,32.0,1950.0,MTK,6572AW,5,3,2,1
9299.0,Panasonic,Eluga,Gun Metal Silver,0,1,12.7,0,0,3.0,16.0,128.0,2500.0,Panasonic,bit,3,5,2,1
5490.0,ZOPO,Color,Peach,0,1,12.7,0,0,1.0,16.0,64.0,2100.0,ZOPO,MT6737M,5,2,2,1
7890.0,Panasonic,Eluga,Gold,0,1,12.7,0,0,2.0,16.0,128.0,2200.0,MTK,MTK6737,8,5,2,1
8999.0,LYF,Earth,White,1,1,13.97,0,0,3.0,32.0,32.0,3500.0,Qualcomm,5GHz,3,5,2,1
4400.0,Micromax,Bolt,Black,0,0,12.7,0,1,3.0,32.0,128.0,2000.0,ARM,A5,2,3,2,1
12999.0,Gionee,Marathon,Gold,0,1,12.7,0,0,3.0,32.0,32.0,4000.0,Gionee,3GHz,8,5,2,1
4449.0,Asus,Zenfone,Gold,0,0,11.43,1,0,1.0,8.0,64.0,2070.0,Qualcomm,200,5,3,2,1
5998.0,Micromax,Canvas,Black,1,1,13.97,0,0,4.0,16.0,64.0,3000.0,Mediatek,2GHz,3,5,2,1
4999.0,Ssky,Y888,Red,0,1,13.97,0,0,2.0,16.0,64.0,3000.0,Ssky,WA,3,5,2,1
4999.0,Ssky,Y888,Black,0,1,13.97,0,0,2.0,16.0,64.0,3000.0,Ssky,WA,3,5,2,1
4999.0,Ssky,Y888,Blue,0,1,13.97,0,0,2.0,16.0,64.0,3000.0,Ssky,WA,3,5,2,1
5555.0,Panasonic,P66,Russet Brown,0,1,12.7,0,0,2.0,16.0,32.0,3200.0,Panasonic,3GHz,8,5,2,1
4999.0,ZOPO,COLOR,Champagne Gold,0,1,12.7,0,0,2.0,16.0,64.0,2100.0,Mediatek,MT6737,8,5,2,1
7999.0,Samsung,Galaxy,Black,0,0,12.7,0,1,2.0,16.0,256.0,2600.0,Snapdragon,425,8,5,2,1
4999.0,Okwu,Pi,Blue,1,1,12.7,0,0,3.0,16.0,64.0,2500.0,Snapdragon,Snapdragon,3,8,2,1
5950.0,LYF,F8,Black,0,0,11.43,1,0,1.0,8.0,128.0,2000.0,Qualcomm,MSM8909,8,0,1,0
7950.0,Panasonic,Eluga,Marine Blue,0,1,13.21,0,0,3.0,32.0,128.0,5000.0,Panasonic,MT6737,3,5,2,1
5699.0,Lava,A76,White,0,0,11.43,1,0,1.0,8.0,32.0,1850.0,SC,SC9830A,5,3,2,1
5949.0,Celkon,UFEEL,Black & Gold,0,1,12.7,0,0,2.0,16.0,32.0,2500.0,Celkon,A7,8,5,2,1
6999.0,Samsung,On7,Black,0,0,13.97,0,1,3.0,32.0,128.0,3000.0,Samsung,Samsung,3,5,2,1
7395.0,Yuho,Vast,Diamond Blue,0,1,15.75,0,0,3.0,32.0,128.0,3000.0,Mediatek,Mediatek,3,3,2,1
14663.0,Lenovo,K6,Grey,0,0,13.97,0,1,3.0,32.0,128.0,4000.0,Lenovo,4GHz,6,0,1,0
9999.0,Samsung,Galaxy,Blue,0,1,13.97,0,0,3.0,32.0,256.0,3000.0,Exynos,7570,3,5,2,1
36999.0,LG,G7,Black,0,1,15.49,0,0,3.0,32.0,128.0,3000.0,Qualcomm,845,6,8,3,1
36999.0,LG,G7,Platinum,0,1,15.49,0,0,3.0,32.0,128.0,3000.0,Qualcomm,845,6,8,3,1
20490.0,Samsung,Galaxy,Black,1,1,13.97,0,0,3.0,64.0,128.0,3600.0,Exynos,6GHz,3,3,2,1
19995.0,Samsung,J7,Black,1,1,14.48,0,0,4.0,32.0,256.0,3300.0,Mediatek,69GHz,3,3,2,1
15000.0,ZOPO,ZP951,White,1,1,12.7,0,0,3.0,16.0,64.0,2500.0,MTK,process,2,5,2,1
5999.0,Panasonic,P99,Black,0,1,12.7,0,0,2.0,16.0,128.0,2000.0,Panasonic,MT6737,8,5,2,1
4999.0,Gionee,P5,Black,0,0,11.43,1,0,1.0,8.0,128.0,1850.0,Gionee,3GHz,5,2,2,1
7999.0,Samsung,Galaxy,Black,0,1,13.97,0,0,5.0,8.0,128.0,3000.0,Qualcomm,2GHz,3,5,2,1
7199.0,Samsung,Galaxy,Gold,0,1,13.97,0,0,5.0,8.0,128.0,3000.0,Qualcomm,2GHz,3,5,2,1
7777.0,Panasonic,ELUGA,Champagne Gold,0,1,12.7,0,0,2.0,16.0,32.0,2800.0,Mediatek,MTK6737V,8,5,2,1
17990.0,Samsung,Galaxy,Black,0,1,13.97,0,0,4.0,32.0,256.0,3000.0,Exynos,7884,3,8,3,1
5599.0,Lava,X41,Black,0,1,12.7,0,0,2.0,32.0,32.0,2500.0,SC,SC882,8,5,2,1
5599.0,Lava,X41,Gold,0,1,12.7,0,0,2.0,32.0,32.0,2500.0,SC,SC882,8,5,2,1
5555.0,Panasonic,P66,Electric Blue,0,1,12.7,0,0,2.0,16.0,32.0,3200.0,Panasonic,3GHz,8,5,2,1
12586.0,Lenovo,A7000,Black,0,1,13.97,0,0,2.0,16.0,32.0,2900.0,MediaTek,MediaTek,3,5,2,1
8377.0,Lenovo,A6600,White,0,1,12.7,0,0,2.0,16.0,32.0,2300.0,MediaTek,1GHz,8,2,2,1
3999.0,LYF,C459,Blue,0,0,11.43,1,0,1.0,8.0,128.0,2000.0,LYF,8909,5,2,2,1
3999.0,LYF,C459,Black,0,0,11.43,1,0,1.0,8.0,128.0,2000.0,LYF,8909,5,2,2,1
18000.0,Samsung,Galaxy,Red,1,1,16.26,0,0,4.0,64.0,512.0,4000.0,Exynos,7904,6,6,3,1
65000.0,Google,Pixel,Very Silver,0,1,13.97,0,0,3.0,32.0,128.0,3450.0,Qualcomm,15GHz,3,8,2,1
6300.0,Panasonic,T45,Black,0,1,11.43,0,0,1.0,8.0,32.0,1800.0,Panasonic,1,5,3,2,1
12999.0,Lenovo,S90,Grey,0,1,12.7,0,0,3.0,32.0,128.0,2300.0,Qualcomm,Core,3,8,2,1
6600.0,Lava,X17,Champagne & Gold,0,1,12.7,0,0,1.0,8.0,32.0,2350.0,Spreadtrum,5GHz,8,5,2,1
55000.0,Google,Pixel,Very Silver,0,1,13.97,0,0,3.0,32.0,128.0,3450.0,Qualcomm,15GHz,3,8,2,1
14500.0,Samsung,Galaxy,Black,0,1,12.7,0,0,2.0,16.0,256.0,2400.0,Exynos,4GHz,3,5,2,1
69000.0,Google,Pixel,Quite Black,0,1,13.97,0,0,3.0,32.0,128.0,3450.0,Qualcomm,15GHz,3,8,2,1
10480.0,Samsung,Galaxy,Gold,0,1,12.7,0,0,2.0,16.0,128.0,2600.0,Spreadtrum,5GHz,8,5,2,1
11999.0,Lava,Z10,Gold,0,1,12.7,0,0,2.0,16.0,128.0,2620.0,Lava,bit,8,5,2,1
9499.0,Samsung,Galaxy,Gold,0,1,15.24,0,0,2.0,32.0,512.0,3300.0,Qualcomm,SD425,3,5,2,1
29899.0,Nokia,8.1,Iron,1,1,15.7,0,0,3.0,32.0,128.0,3500.0,Qualcomm,710,2,0,3,1
11046.0,Samsung,J7,Gold,1,1,14.48,0,0,4.0,32.0,256.0,3300.0,Mediatek,69GHz,3,3,2,1
1190.0,HPL,A35,Black,0,0,8.89,0,1,3.0,32.0,128.0,1400.0,Spentrum,Spentrum,2,3,2,1
11190.0,Vivo,Y53,Crown Gold,0,0,12.7,0,1,2.0,16.0,256.0,2500.0,Qualcomm,4GHz,8,5,2,1
5499.0,Moto,C,Starry Black,0,0,12.7,0,1,3.0,32.0,128.0,2350.0,Moto,bit,5,0,1,0
6799.0,Samsung,Galaxy,White,0,1,11.94,0,0,1.0,8.0,128.0,2000.0,Exynos,3GHz,5,2,2,1
6200.0,Samsung,Galaxy,Black,0,1,12.7,0,0,1.0,8.0,256.0,2600.0,Exynos,7570,8,5,2,1
8700.0,Samsung,Galaxy,Red,0,1,15.75,0,0,2.0,32.0,512.0,3400.0,Exynos,7884,3,5,2,1
9181.0,Honor,Holly,Gold,0,1,13.97,0,0,3.0,32.0,128.0,3000.0,Honor,2GHz,3,8,2,1
